kd_nM,prior_density,posterior_density
52.8571,0.137649,5.08965e-05
53.0492,0.137774,5.64716e-05
53.242,0.137898,6.26208e-05
53.4355,0.138023,6.93987e-05
53.6297,0.138147,7.68651e-05
53.8247,0.138271,8.50849e-05
54.0203,0.138395,9.41284e-05
54.2167,0.138518,0.000104072
54.4137,0.138642,0.000114998
54.6115,0.138765,0.000126998
54.81,0.138889,0.000140166
55.0092,0.139012,0.00015461
55.2091,0.139135,0.000170442
55.4098,0.139258,0.000187785
55.6112,0.139381,0.000206771
55.8133,0.139503,0.000227543
56.0162,0.139626,0.000250254
56.2198,0.139748,0.000275072
56.4241,0.139871,0.000302173
56.6292,0.139993,0.000331749
56.835,0.140115,0.000364006
57.0416,0.140236,0.000399166
57.2489,0.140358,0.000437464
57.457,0.14048,0.000479156
57.6659,0.140601,0.000524514
57.8755,0.140722,0.000573828
58.0858,0.140844,0.00062741
58.2969,0.140965,0.000685593
58.5088,0.141085,0.000748732
58.7215,0.141206,0.000817206
58.9349,0.141327,0.000891419
59.1491,0.141447,0.000971801
59.3641,0.141567,0.00105881
59.5799,0.141687,0.00115293
59.7964,0.141807,0.00125468
60.0138,0.141927,0.00136461
60.2319,0.142047,0.0014833
60.4508,0.142166,0.00161137
60.6705,0.142286,0.00174947
60.8911,0.142405,0.00189829
61.1124,0.142524,0.00205856
61.3345,0.142643,0.00223105
61.5574,0.142762,0.00241658
61.7812,0.14288,0.002616
62.0057,0.142999,0.00283021
62.2311,0.143117,0.00306017
62.4573,0.143235,0.00330687
62.6843,0.143353,0.00347959
62.9121,0.143471,0.00363843
63.1408,0.143589,0.00380376
63.3703,0.143706,0.00397583
63.6006,0.143824,0.00415486
63.8318,0.143941,0.00434109
64.0638,0.144058,0.00453479
64.2966,0.144175,0.00473619
64.5303,0.144292,0.00494556
64.7649,0.144408,0.00516317
65.0003,0.144525,0.00538929
65.2365,0.144641,0.00562421
65.4737,0.144757,0.00586821
65.7116,0.144873,0.00612159
65.9505,0.144989,0.00638465
66.1902,0.145105,0.00665771
66.4308,0.14522,0.00694108
66.6722,0.145336,0.00723509
66.9145,0.145451,0.00754006
67.1577,0.145566,0.00785634
67.4018,0.145681,0.00818427
67.6468,0.145795,0.00852422
67.8927,0.14591,0.00887653
68.1395,0.146024,0.00924159
68.3871,0.146138,0.00961977
68.6357,0.146252,0.0100114
68.8852,0.146366,0.010417
69.1355,0.14648,0.0108369
69.3868,0.146593,0.0112715
69.639,0.146707,0.0117212
69.8921,0.14682,0.0121864
70.1462,0.146933,0.0126676
70.4011,0.147046,0.0131652
70.657,0.147158,0.0136797
70.9138,0.147271,0.0142114
71.1716,0.147383,0.0147609
71.4303,0.147495,0.0153287
71.6899,0.147607,0.0159152
71.9504,0.147719,0.0165208
72.212,0.147831,0.0171461
72.4744,0.147942,0.0177916
72.7378,0.148053,0.0184578
73.0022,0.148165,0.0191451
73.2676,0.148275,0.0198541
73.5339,0.148386,0.0205853
73.8011,0.148497,0.0213392
74.0694,0.148607,0.0221164
74.3386,0.148717,0.0229173
74.6088,0.148827,0.0237426
74.88,0.148937,0.0245928
75.1521,0.149047,0.0254684
75.4253,0.149156,0.02637
75.6994,0.149266,0.0272981
75.9746,0.149375,0.0282533
76.2507,0.149484,0.0292362
76.5279,0.149593,0.0302473
76.806,0.149701,0.0312873
77.0852,0.14981,0.0323566
77.3654,0.149918,0.0334559
77.6466,0.150026,0.0345857
77.9288,0.150134,0.0357466
78.212,0.150242,0.0369392
78.4963,0.150349,0.038164
78.7816,0.150456,0.0394218
79.0679,0.150563,0.0407129
79.3553,0.15067,0.0420381
79.6438,0.150777,0.0433978
79.9332,0.150884,0.0447927
80.2238,0.15099,0.0462234
80.5154,0.151096,0.0476903
80.808,0.151202,0.0491941
81.1017,0.151308,0.0507353
81.3965,0.151414,0.0523145
81.6923,0.151519,0.0539322
81.9893,0.151624,0.055589
82.2873,0.151729,0.0572855
82.5863,0.151834,0.059022
82.8865,0.151939,0.0607993
83.1878,0.152043,0.0626177
83.4901,0.152148,0.0644778
83.7936,0.152252,0.06638
84.0982,0.152356,0.068325
84.4038,0.152459,0.070313
84.7106,0.152563,0.0723447
85.0185,0.152666,0.0744204
85.3275,0.152769,0.0765406
85.6377,0.152872,0.0787057
85.9489,0.152975,0.0809161
86.2613,0.153077,0.0831722
86.5748,0.153179,0.0854744
86.8895,0.153282,0.087823
87.2053,0.153384,0.0902183
87.5223,0.153485,0.0926608
87.8404,0.153587,0.0951506
88.1597,0.153688,0.097688
88.4801,0.153789,0.100273
88.8017,0.15389,0.102907
89.1245,0.153991,0.105589
89.4484,0.154091,0.108319
89.7735,0.154192,0.111099
90.0998,0.154292,0.113927
90.4273,0.154392,0.116804
90.756,0.154491,0.11973
91.0858,0.154591,0.122705
91.4169,0.15469,0.125729
91.7492,0.154789,0.128803
92.0826,0.154888,0.131926
92.4173,0.154987,0.135097
92.7532,0.155085,0.138318
93.0904,0.155183,0.141588
93.4287,0.155281,0.144907
93.7683,0.155379,0.148274
94.1091,0.155477,0.151689
94.4512,0.155574,0.155153
94.7945,0.155671,0.158664
95.139,0.155768,0.162223
95.4848,0.155865,0.165829
95.8319,0.155962,0.169482
96.1802,0.156058,0.173181
96.5298,0.156154,0.176926
96.8806,0.15625,0.180716
97.2328,0.156346,0.184552
97.5862,0.156441,0.188431
97.9409,0.156536,0.192354
98.2968,0.156632,0.196321
98.6541,0.156726,0.200329
99.0127,0.156821,0.204379
99.3726,0.156915,0.20847
99.7337,0.15701,0.212601
100.096,0.157104,0.216291
100.46,0.157197,0.218672
100.825,0.157291,0.221065
101.192,0.157384,0.223471
101.559,0.157477,0.225889
101.929,0.15757,0.228319
102.299,0.157663,0.230761
102.671,0.157755,0.233214
103.044,0.157848,0.23568
103.419,0.15794,0.238157
103.794,0.158032,0.240645
104.172,0.158123,0.243144
104.55,0.158214,0.245653
104.93,0.158306,0.248174
105.312,0.158396,0.250705
105.695,0.158487,0.253246
106.079,0.158578,0.255797
106.464,0.158668,0.258358
106.851,0.158758,0.260928
107.24,0.158848,0.263508
107.629,0.158937,0.266097
108.021,0.159027,0.268695
108.413,0.159116,0.271302
108.807,0.159205,0.273917
109.203,0.159293,0.27654
109.6,0.159382,0.279171
109.998,0.15947,0.28181
110.398,0.159558,0.284456
110.799,0.159645,0.287109
111.202,0.159733,0.289769
111.606,0.15982,0.292436
112.012,0.159907,0.29511
112.419,0.159994,0.297789
112.827,0.160081,0.300474
113.237,0.160167,0.303165
113.649,0.160253,0.305861
114.062,0.160339,0.308562
114.477,0.160425,0.311268
114.893,0.16051,0.313978
115.31,0.160595,0.316693
115.729,0.16068,0.319411
116.15,0.160765,0.322132
116.572,0.16085,0.324857
116.996,0.160934,0.327585
117.421,0.161018,0.330315
117.848,0.161102,0.333047
118.276,0.161185,0.335782
118.706,0.161268,0.338518
119.138,0.161352,0.341255
119.571,0.161434,0.343993
120.005,0.161517,0.346732
120.441,0.161599,0.349472
120.879,0.161681,0.352211
121.319,0.161763,0.354949
121.76,0.161845,0.357688
122.202,0.161926,0.360425
122.646,0.162007,0.36316
123.092,0.162088,0.365894
123.539,0.162169,0.368626
123.988,0.16225,0.371355
124.439,0.16233,0.374081
124.891,0.16241,0.376805
125.345,0.162489,0.379524
125.801,0.162569,0.38224
126.258,0.162648,0.384952
126.717,0.162727,0.387659
127.178,0.162806,0.390361
127.64,0.162884,0.393057
128.104,0.162962,0.395748
128.569,0.16304,0.398433
129.037,0.163118,0.401111
129.506,0.163196,0.403783
129.976,0.163273,0.406447
130.449,0.16335,0.409103
130.923,0.163427,0.411752
131.399,0.163503,0.414392
131.876,0.16358,0.417024
132.356,0.163656,0.419646
132.837,0.163731,0.422259
133.32,0.163807,0.424862
133.804,0.163882,0.427455
134.291,0.163957,0.430037
134.779,0.164032,0.432608
135.269,0.164107,0.435168
135.76,0.164181,0.437716
136.254,0.164255,0.440252
136.749,0.164329,0.442775
137.246,0.164402,0.445285
137.745,0.164475,0.447782
138.245,0.164548,0.450265
138.748,0.164621,0.452734
139.252,0.164694,0.455189
139.758,0.164766,0.457628
140.266,0.164838,0.460053
140.776,0.16491,0.462462
141.288,0.164981,0.464855
141.801,0.165052,0.467231
142.317,0.165123,0.469591
142.834,0.165194,0.471933
143.353,0.165265,0.474258
143.874,0.165335,0.476566
144.397,0.165405,0.478855
144.922,0.165474,0.481125
145.449,0.165544,0.483376
145.977,0.165613,0.485608
146.508,0.165682,0.487821
147.04,0.165751,0.490013
147.575,0.165819,0.492185
148.111,0.165887,0.494336
148.65,0.165955,0.496466
149.19,0.166023,0.498574
149.732,0.16609,0.50066
150.276,0.166157,0.502725
150.823,0.166224,0.504766
151.371,0.166291,0.506785
151.921,0.166357,0.508781
152.473,0.166423,0.510753
153.027,0.166489,0.512701
153.584,0.166554,0.514625
154.142,0.16662,0.516524
154.702,0.166685,0.518398
155.264,0.166749,0.520247
155.829,0.166814,0.522071
156.395,0.166878,0.523869
156.963,0.166942,0.52564
157.534,0.167006,0.527385
158.107,0.167069,0.529104
158.681,0.167132,0.530795
159.258,0.167195,0.532459
159.837,0.167258,0.534095
160.418,0.16732,0.535703
161.001,0.167382,0.537283
161.586,0.167444,0.538835
162.173,0.167506,0.540358
162.763,0.167567,0.541852
163.354,0.167628,0.543316
163.948,0.167689,0.544751
164.544,0.167749,0.546156
165.142,0.167809,0.547531
165.742,0.167869,0.548876
166.345,0.167929,0.55019
166.949,0.167989,0.551473
167.556,0.168048,0.552725
168.165,0.168107,0.553946
168.776,0.168165,0.555136
169.39,0.168223,0.556294
170.005,0.168282,0.55742
170.623,0.168339,0.558514
171.244,0.168397,0.559575
171.866,0.168454,0.560604
172.491,0.168511,0.561601
173.118,0.168568,0.562564
173.747,0.168624,0.563495
174.378,0.16868,0.564392
175.012,0.168736,0.565256
175.648,0.168792,0.566087
176.287,0.168847,0.566884
176.927,0.168902,0.567647
177.57,0.168957,0.568376
178.216,0.169012,0.569071
178.864,0.169066,0.569732
179.514,0.16912,0.570358
180.166,0.169174,0.57095
180.821,0.169227,0.571507
181.478,0.16928,0.57203
182.138,0.169333,0.572518
182.8,0.169386,0.572971
183.464,0.169438,0.573389
184.131,0.16949,0.573773
184.8,0.169542,0.574121
185.472,0.169593,0.574434
186.146,0.169644,0.574712
186.823,0.169695,0.574954
187.502,0.169746,0.575161
188.183,0.169796,0.575333
188.867,0.169846,0.57547
189.554,0.169896,0.575571
190.243,0.169946,0.575637
190.934,0.169995,0.575667
191.628,0.170044,0.575662
192.325,0.170093,0.575621
193.024,0.170141,0.575546
193.725,0.170189,0.575434
194.429,0.170237,0.575287
195.136,0.170285,0.575105
195.845,0.170332,0.574888
196.557,0.170379,0.574635
197.272,0.170426,0.574347
197.989,0.170472,0.574024
198.708,0.170518,0.573666
199.43,0.170564,0.573273
200.155,0.17061,0.572844
200.883,0.170655,0.572381
201.613,0.1707,0.571883
202.346,0.170745,0.571351
203.081,0.170789,0.570783
203.819,0.170833,0.570181
204.56,0.170877,0.569545
205.304,0.170921,0.568874
206.05,0.170964,0.56817
206.799,0.171007,0.567431
207.55,0.17105,0.566658
208.305,0.171093,0.565852
209.062,0.171135,0.565011
209.822,0.171177,0.564138
210.584,0.171218,0.563231
211.35,0.17126,0.562291
212.118,0.171301,0.561318
212.889,0.171342,0.560312
213.663,0.171382,0.559274
214.439,0.171422,0.558203
215.219,0.171462,0.5571
216.001,0.171502,0.555964
216.786,0.171541,0.554797
217.574,0.17158,0.553599
218.365,0.171619,0.552369
219.159,0.171657,0.551108
219.955,0.171696,0.549816
220.755,0.171733,0.548493
221.557,0.171771,0.547139
222.362,0.171808,0.545756
223.17,0.171845,0.544342
223.982,0.171882,0.542899
224.796,0.171919,0.541426
225.613,0.171955,0.539924
226.433,0.171991,0.538393
227.256,0.172026,0.536833
228.082,0.172062,0.535245
228.911,0.172097,0.533629
229.743,0.172131,0.531984
230.578,0.172166,0.530313
231.416,0.1722,0.528614
232.257,0.172234,0.526888
233.101,0.172267,0.525135
233.948,0.172301,0.523356
234.799,0.172334,0.521551
235.652,0.172366,0.51972
236.509,0.172399,0.517864
237.368,0.172431,0.515982
238.231,0.172463,0.514076
239.097,0.172494,0.512145
239.966,0.172525,0.510191
240.838,0.172556,0.508212
241.714,0.172587,0.50621
242.592,0.172617,0.504185
243.474,0.172647,0.502136
244.359,0.172677,0.500066
245.247,0.172707,0.497973
246.138,0.172736,0.495859
247.033,0.172765,0.493723
247.931,0.172793,0.491566
248.832,0.172822,0.489389
249.736,0.17285,0.487191
250.644,0.172877,0.485847
251.555,0.172905,0.484855
252.469,0.172932,0.483858
253.387,0.172959,0.482856
254.308,0.172985,0.481848
255.232,0.173012,0.480836
256.16,0.173038,0.479819
257.091,0.173063,0.478797
258.026,0.173089,0.477771
258.963,0.173114,0.476739
259.905,0.173138,0.475703
260.849,0.173163,0.474662
261.797,0.173187,0.473616
262.749,0.173211,0.472566
263.704,0.173235,0.471512
264.662,0.173258,0.470452
265.624,0.173281,0.469389
266.59,0.173304,0.46832
267.559,0.173326,0.467248
268.531,0.173348,0.466171
269.507,0.17337,0.46509
270.487,0.173392,0.464004
271.47,0.173413,0.462914
272.457,0.173434,0.46182
273.447,0.173454,0.460722
274.441,0.173475,0.45962
275.438,0.173495,0.458514
276.44,0.173515,0.457404
277.444,0.173534,0.456289
278.453,0.173553,0.455171
279.465,0.173572,0.454049
280.481,0.173591,0.452923
281.5,0.173609,0.451793
282.523,0.173627,0.45066
283.55,0.173645,0.449522
284.581,0.173662,0.448382
285.615,0.173679,0.447237
286.653,0.173696,0.446089
287.695,0.173712,0.444937
288.741,0.173729,0.443782
289.79,0.173744,0.442623
290.843,0.17376,0.441461
291.901,0.173775,0.440295
292.962,0.17379,0.439126
294.026,0.173805,0.437954
295.095,0.173819,0.436779
296.168,0.173834,0.4356
297.244,0.173847,0.434418
298.324,0.173861,0.433233
299.409,0.173874,0.432045
300.497,0.173887,0.430854
301.589,0.1739,0.42966
302.685,0.173912,0.428463
303.786,0.173924,0.427263
304.89,0.173936,0.42606
305.998,0.173947,0.424855
307.11,0.173958,0.423646
308.226,0.173969,0.422435
309.347,0.17398,0.421221
310.471,0.17399,0.420005
311.599,0.174,0.418786
312.732,0.174009,0.417564
313.869,0.174019,0.41634
315.009,0.174028,0.415113
316.154,0.174037,0.413884
317.304,0.174045,0.412653
318.457,0.174053,0.411419
319.614,0.174061,0.410183
320.776,0.174069,0.408944
321.942,0.174076,0.407704
323.112,0.174083,0.406461
324.286,0.174089,0.405216
325.465,0.174096,0.403969
326.648,0.174102,0.40272
327.835,0.174108,0.401469
329.027,0.174113,0.400216
330.223,0.174118,0.398961
331.423,0.174123,0.397704
332.628,0.174128,0.396445
333.837,0.174132,0.395185
335.05,0.174136,0.393922
336.268,0.17414,0.392658
337.49,0.174143,0.391393
338.717,0.174146,0.390126
339.948,0.174149,0.388857
341.183,0.174151,0.387587
342.424,0.174153,0.386315
343.668,0.174155,0.385041
344.917,0.174157,0.383767
346.171,0.174158,0.382491
347.429,0.174159,0.381213
348.692,0.17416,0.379935
349.959,0.17416,0.378655
351.231,0.17416,0.377374
352.508,0.17416,0.376091
353.789,0.174159,0.374808
355.075,0.174159,0.373523
356.366,0.174157,0.372238
357.661,0.174156,0.370951
358.961,0.174154,0.369664
360.266,0.174152,0.368375
361.575,0.17415,0.367086
362.889,0.174147,0.365796
364.208,0.174144,0.364505
365.532,0.174141,0.363213
366.861,0.174138,0.361921
368.194,0.174134,0.360628
369.532,0.17413,0.359334
370.875,0.174125,0.35804
372.223,0.174121,0.356745
373.576,0.174116,0.35545
374.934,0.17411,0.354154
376.297,0.174105,0.352858
377.665,0.174099,0.351561
379.037,0.174093,0.350264
380.415,0.174086,0.348967
381.798,0.174079,0.347669
383.185,0.174072,0.346372
384.578,0.174065,0.345074
385.976,0.174057,0.343776
387.379,0.174049,0.342477
388.787,0.174041,0.341179
390.2,0.174032,0.33988
391.618,0.174023,0.338582
393.041,0.174014,0.337284
394.47,0.174005,0.335985
395.904,0.173995,0.334687
397.343,0.173985,0.333389
398.787,0.173974,0.332091
400.236,0.173964,0.330794
401.691,0.173953,0.329496
403.151,0.173941,0.328199
404.616,0.17393,0.326902
406.087,0.173918,0.325606
407.563,0.173906,0.32431
409.044,0.173893,0.323014
410.531,0.173881,0.321719
412.023,0.173868,0.320425
413.521,0.173854,0.319131
415.024,0.173841,0.317837
416.532,0.173827,0.316544
418.046,0.173812,0.315252
419.566,0.173798,0.313961
421.091,0.173783,0.31267
422.621,0.173768,0.31138
424.157,0.173752,0.31009
425.699,0.173737,0.308802
427.246,0.173721,0.307514
428.799,0.173704,0.306228
430.358,0.173688,0.304942
431.922,0.173671,0.303657
433.492,0.173654,0.302374
435.067,0.173636,0.301091
436.649,0.173618,0.299809
438.236,0.1736,0.298529
439.829,0.173582,0.297249
441.427,0.173563,0.295971
443.032,0.173544,0.294694
444.642,0.173525,0.293418
446.258,0.173505,0.292143
447.88,0.173486,0.29087
449.508,0.173465,0.289598
451.142,0.173445,0.288327
452.782,0.173424,0.287058
454.427,0.173403,0.28579
456.079,0.173382,0.284524
457.737,0.17336,0.283259
459.4,0.173338,0.281995
461.07,0.173316,0.280733
462.746,0.173293,0.279473
464.428,0.173271,0.278214
466.116,0.173248,0.276957
467.81,0.173224,0.275701
469.51,0.1732,0.274448
471.217,0.173177,0.273195
472.93,0.173152,0.271945
474.649,0.173128,0.270697
476.374,0.173103,0.26945
478.105,0.173078,0.268205
479.843,0.173052,0.266962
481.587,0.173026,0.26572
483.338,0.173,0.264481
485.094,0.172974,0.263244
486.857,0.172947,0.262008
488.627,0.172921,0.260775
490.403,0.172893,0.259543
492.185,0.172866,0.258314
493.974,0.172838,0.257087
495.77,0.17281,0.255861
497.572,0.172782,0.254638
499.38,0.172753,0.253417
501.195,0.172724,0.252578
503.017,0.172695,0.251935
504.845,0.172665,0.251293
506.68,0.172635,0.250652
508.522,0.172605,0.250011
510.37,0.172575,0.24937
512.225,0.172544,0.248729
514.087,0.172513,0.248089
515.955,0.172482,0.24745
517.831,0.17245,0.24681
519.713,0.172419,0.246172
521.602,0.172386,0.245533
523.498,0.172354,0.244895
525.4,0.172321,0.244258
527.31,0.172288,0.24362
529.227,0.172255,0.242984
531.15,0.172221,0.242347
533.081,0.172188,0.241712
535.018,0.172153,0.241076
536.963,0.172119,0.240441
538.915,0.172084,0.239807
540.873,0.172049,0.239173
542.839,0.172014,0.238539
544.812,0.171978,0.237906
546.793,0.171942,0.237273
548.78,0.171906,0.236641
550.775,0.17187,0.23601
552.777,0.171833,0.235378
554.786,0.171796,0.234748
556.802,0.171759,0.234118
558.826,0.171721,0.233488
560.857,0.171683,0.232859
562.896,0.171645,0.23223
564.942,0.171607,0.231602
566.995,0.171568,0.230975
569.056,0.171529,0.230348
571.124,0.17149,0.229721
573.2,0.17145,0.229095
575.283,0.17141,0.22847
577.374,0.17137,0.227845
579.473,0.17133,0.227221
581.579,0.171289,0.226597
583.693,0.171248,0.225974
585.814,0.171207,0.225351
587.944,0.171165,0.224729
590.081,0.171123,0.224108
592.225,0.171081,0.223487
594.378,0.171039,0.222867
596.538,0.170996,0.222247
598.706,0.170953,0.221628
600.883,0.17091,0.221009
603.067,0.170866,0.220392
605.258,0.170822,0.219774
607.458,0.170778,0.219158
609.666,0.170734,0.218542
611.882,0.170689,0.217926
614.106,0.170644,0.217312
616.338,0.170599,0.216698
618.578,0.170553,0.216084
620.827,0.170508,0.215471
623.083,0.170462,0.214859
625.348,0.170415,0.214248
627.621,0.170369,0.213637
629.902,0.170322,0.213027
632.192,0.170275,0.212417
634.489,0.170227,0.211808
636.796,0.170179,0.2112
639.11,0.170131,0.210593
641.433,0.170083,0.209986
643.764,0.170034,0.20938
646.104,0.169986,0.208774
648.453,0.169937,0.20817
650.81,0.169887,0.207566
653.175,0.169837,0.206962
655.549,0.169788,0.20636
657.932,0.169737,0.205758
660.323,0.169687,0.205157
662.723,0.169636,0.204556
665.132,0.169585,0.203956
667.549,0.169534,0.203357
669.976,0.169482,0.202759
672.411,0.16943,0.202162
674.855,0.169378,0.201565
677.308,0.169326,0.200969
679.77,0.169273,0.200373
682.24,0.16922,0.199779
684.72,0.169167,0.199185
687.209,0.169113,0.198592
689.707,0.16906,0.198
692.213,0.169006,0.197408
694.729,0.168951,0.196818
697.254,0.168897,0.196228
699.789,0.168842,0.195638
702.332,0.168787,0.19505
704.885,0.168731,0.194462
707.447,0.168676,0.193876
710.018,0.16862,0.193289
712.599,0.168564,0.192704
715.189,0.168507,0.19212
717.789,0.16845,0.191536
720.397,0.168393,0.190953
723.016,0.168336,0.190371
725.644,0.168278,0.18979
728.281,0.168221,0.18921
730.928,0.168163,0.18863
733.585,0.168104,0.188051
736.251,0.168046,0.187473
738.927,0.167987,0.186896
741.613,0.167928,0.18632
744.309,0.167868,0.185745
747.014,0.167809,0.18517
749.729,0.167749,0.184596
752.454,0.167688,0.184023
755.189,0.167628,0.183451
757.934,0.167567,0.18288
760.689,0.167506,0.18231
763.453,0.167445,0.18174
766.228,0.167383,0.181172
769.013,0.167322,0.180604
771.808,0.16726,0.180037
774.614,0.167197,0.179471
777.429,0.167135,0.178906
780.255,0.167072,0.178342
783.091,0.167009,0.177778
785.937,0.166945,0.177216
788.794,0.166882,0.176654
791.661,0.166818,0.176093
794.538,0.166754,0.175534
797.426,0.166689,0.174975
800.324,0.166625,0.174417
803.233,0.16656,0.173859
806.153,0.166495,0.173303
809.083,0.166429,0.172748
812.024,0.166364,0.172193
814.975,0.166298,0.17164
817.937,0.166231,0.171087
820.91,0.166165,0.170536
823.894,0.166098,0.169985
826.888,0.166031,0.169435
829.894,0.165964,0.168886
832.91,0.165897,0.168338
835.938,0.165829,0.167791
838.976,0.165761,0.167245
842.025,0.165693,0.1667
845.086,0.165624,0.166155
848.157,0.165555,0.165612
851.24,0.165486,0.16507
854.334,0.165417,0.164528
857.439,0.165348,0.163988
860.556,0.165278,0.163448
863.684,0.165208,0.16291
866.823,0.165138,0.162372
869.973,0.165067,0.161835
873.136,0.164996,0.1613
876.309,0.164925,0.160765
879.494,0.164854,0.160231
882.691,0.164782,0.159698
885.899,0.164711,0.159166
889.119,0.164639,0.158635
892.351,0.164566,0.158105
895.594,0.164494,0.157576
898.849,0.164421,0.157048
902.116,0.164348,0.156521
905.395,0.164275,0.155995
908.686,0.164201,0.15547
911.989,0.164128,0.154946
915.304,0.164054,0.154423
918.63,0.163979,0.153901
921.969,0.163905,0.15338
925.32,0.16383,0.15286
928.684,0.163755,0.152341
932.059,0.16368,0.151823
935.447,0.163604,0.151305
938.847,0.163529,0.150789
942.259,0.163453,0.150274
945.684,0.163376,0.14976
949.121,0.1633,0.149247
952.571,0.163223,0.148735
956.033,0.163146,0.148224
959.508,0.163069,0.147714
962.996,0.162992,0.147205
966.496,0.162914,0.146696
970.009,0.162836,0.146189
973.534,0.162758,0.145683
977.073,0.16268,0.145178
980.624,0.162601,0.144674
984.188,0.162522,0.144171
987.765,0.162443,0.143669
991.356,0.162364,0.143168
994.959,0.162284,0.142668
998.575,0.162205,0.142169
1002.2,0.162125,0.141812
1005.85,0.162044,0.141546
1009.5,0.161964,0.14128
1013.17,0.161883,0.141014
1016.86,0.161802,0.140748
1020.55,0.161721,0.140483
1024.26,0.161639,0.140217
1027.98,0.161558,0.139952
1031.72,0.161476,0.139687
1035.47,0.161394,0.139422
1039.23,0.161311,0.139157
1043.01,0.161229,0.138893
1046.8,0.161146,0.138628
1050.61,0.161063,0.138364
1054.42,0.160979,0.1381
1058.26,0.160896,0.137836
1062.1,0.160812,0.137572
1065.96,0.160728,0.137309
1069.84,0.160644,0.137046
1073.73,0.160559,0.136782
1077.63,0.160475,0.136519
1081.55,0.16039,0.136256
1085.48,0.160305,0.135994
1089.42,0.160219,0.135731
1093.38,0.160134,0.135469
1097.36,0.160048,0.135207
1101.34,0.159962,0.134945
1105.35,0.159876,0.134683
1109.37,0.159789,0.134422
1113.4,0.159702,0.13416
1117.44,0.159615,0.133899
1121.51,0.159528,0.133638
1125.58,0.159441,0.133377
1129.67,0.159353,0.133117
1133.78,0.159265,0.132856
1137.9,0.159177,0.132596
1142.04,0.159089,0.132336
1146.19,0.159001,0.132076
1150.35,0.158912,0.131816
1154.53,0.158823,0.131557
1158.73,0.158734,0.131298
1162.94,0.158644,0.131039
1167.17,0.158555,0.13078
1171.41,0.158465,0.130521
1175.67,0.158375,0.130262
1179.94,0.158285,0.130004
1184.23,0.158194,0.129746
1188.54,0.158103,0.129488
1192.86,0.158013,0.12923
1197.19,0.157921,0.128973
1201.54,0.15783,0.128716
1205.91,0.157738,0.128459
1210.29,0.157647,0.128202
1214.69,0.157555,0.127945
1219.11,0.157463,0.127689
1223.54,0.15737,0.127432
1227.98,0.157277,0.127176
1232.45,0.157185,0.12692
1236.93,0.157092,0.126665
1241.42,0.156998,0.126409
1245.94,0.156905,0.126154
1250.46,0.156811,0.125899
1255.01,0.156717,0.125644
1259.57,0.156623,0.12539
1264.15,0.156529,0.125135
1268.74,0.156434,0.124881
1273.35,0.15634,0.124627
1277.98,0.156245,0.124374
1282.63,0.156149,0.12412
1287.29,0.156054,0.123867
1291.97,0.155959,0.123614
1296.66,0.155863,0.123361
1301.38,0.155767,0.123108
1306.11,0.155671,0.122856
1310.85,0.155574,0.122604
1315.62,0.155478,0.122352
1320.4,0.155381,0.1221
1325.2,0.155284,0.121849
1330.02,0.155187,0.121597
1334.85,0.155089,0.121346
1339.7,0.154992,0.121096
1344.57,0.154894,0.120845
1349.46,0.154796,0.120595
1354.36,0.154698,0.120344
1359.29,0.154599,0.120095
1364.23,0.154501,0.119845
1369.19,0.154402,0.119595
1374.16,0.154303,0.119346
1379.16,0.154204,0.119097
1384.17,0.154104,0.118849
1389.2,0.154005,0.1186
1394.25,0.153905,0.118352
1399.32,0.153805,0.118104
1404.4,0.153705,0.117856
1409.51,0.153604,0.117608
1414.63,0.153504,0.117361
1419.77,0.153403,0.117114
1424.93,0.153302,0.116867
1430.11,0.153201,0.11662
1435.31,0.153099,0.116374
1440.53,0.152998,0.116128
1445.76,0.152896,0.115882
1451.02,0.152794,0.115636
1456.29,0.152692,0.115391
1461.59,0.15259,0.115146
1466.9,0.152487,0.114901
1472.23,0.152384,0.114656
1477.58,0.152282,0.114412
1482.95,0.152179,0.114168
1488.34,0.152075,0.113924
1493.75,0.151972,0.11368
1499.18,0.151868,0.113437
1504.63,0.151764,0.113194
1510.1,0.15166,0.112951
1515.59,0.151556,0.112708
1521.1,0.151452,0.112466
1526.62,0.151347,0.112223
1532.17,0.151242,0.111981
1537.74,0.151137,0.11174
1543.33,0.151032,0.111498
1548.94,0.150927,0.111257
1554.57,0.150822,0.111016
1560.22,0.150716,0.110776
1565.89,0.15061,0.110535
1571.58,0.150504,0.110295
1577.29,0.150398,0.110055
1583.03,0.150291,0.109816
1588.78,0.150185,0.109576
1594.56,0.150078,0.109337
1600.35,0.149971,0.109098
1606.17,0.149864,0.10886
1612.01,0.149757,0.108621
1617.87,0.149649,0.108383
1623.75,0.149542,0.108146
1629.65,0.149434,0.107908
1635.57,0.149326,0.107671
1641.52,0.149218,0.107434
1647.48,0.149109,0.107197
1653.47,0.149001,0.106961
1659.48,0.148892,0.106724
1665.51,0.148783,0.106488
1671.57,0.148674,0.106253
1677.64,0.148565,0.106017
1683.74,0.148456,0.105782
1689.86,0.148346,0.105547
1696,0.148236,0.105313
1702.16,0.148127,0.105078
1708.35,0.148017,0.104844
1714.56,0.147906,0.10461
1720.79,0.147796,0.104377
1727.05,0.147685,0.104144
1733.32,0.147575,0.103911
1739.62,0.147464,0.103678
1745.95,0.147353,0.103445
1752.29,0.147241,0.103213
